

gen best mean std
0 74.862273 7.523213 19.951003
1 74.862273 11.67013 21.123206
2 74.87095 17.68366 24.300931
3 74.87095 23.407439 25.126663
4 74.87095 28.436678 26.073713
5 86.99141 33.610963 28.289617
6 86.99141 36.355219 28.032777
7 86.99141 39.866633 28.193884
8 86.99141 41.453953 27.634699
9 86.99141 44.570327 26.929184
10 86.99141 47.239344 27.70758
11 86.99141 47.596431 27.565372
12 86.99141 48.412873 27.544898
13 86.99141 48.672502 27.569037
14 87.193424 50.896129 27.847534
15 87.193424 51.881849 27.715292
16 87.193424 52.933978 27.127549
17 87.193424 53.564481 26.934678
18 87.193424 55.373411 26.937663
19 87.193424 55.589969 26.853674
20 87.193424 56.646738 25.900085
21 87.193424 57.603794 24.949389
22 87.193424 59.355985 24.592009
23 87.193424 60.192656 24.845192
24 87.193424 60.750619 25.050116
25 87.193424 61.228652 25.275092
26 87.193424 61.506341 25.204428
27 87.193424 61.900978 25.326459
28 87.193424 62.081314 25.353507
29 87.193424 63.011239 24.536669
30 87.39141 63.166412 24.655997
31 87.39141 63.347991 24.52953
32 87.697441 63.852346 24.602553
33 87.697441 64.288901 24.084664
34 87.697441 64.489264 24.01268
35 87.697441 65.001798 24.203153
36 87.697441 65.274051 23.969531
37 87.697441 66.447893 23.497285
38 87.697441 66.928079 23.557863
39 87.697441 67.194246 23.434176
40 87.697441 67.754237 22.435918
41 87.697441 68.149754 22.499967
42 87.697441 69.360817 21.180664
43 87.697441 69.851611 21.261992
44 87.697441 70.047277 21.238726
45 87.697441 70.370998 21.279053
46 87.697441 70.640789 21.201141
47 87.697441 70.820673 21.158989
48 87.697441 70.820673 21.158989
49 87.697441 71.079235 20.37835
