

gen best mean std
0 57.439318 11.083495 17.33336
1 75.203942 19.471174 17.735525
2 75.203942 24.513373 16.567376
3 75.203942 27.710506 15.978441
4 75.203942 30.662096 15.680582
5 75.203942 32.068015 15.054512
6 75.203942 33.753018 15.646252
7 75.203942 34.488537 15.472296
8 75.206986 35.863964 15.733302
9 75.206986 37.119367 16.271703
10 75.206986 38.304092 15.890506
11 75.206986 40.18217 16.020917
12 75.206986 40.910616 16.059759
13 84.154995 43.390888 16.641791
14 84.211736 46.571175 16.272521
15 84.211736 51.487387 15.452756
16 84.211736 52.459045 15.432739
17 85.99141 54.273318 15.517781
18 85.99141 57.045482 14.813054
19 85.99141 57.575627 14.64542
20 85.99141 59.976535 13.534425
21 85.99141 60.609604 12.872648
22 85.99141 62.293896 11.783479
23 85.99141 63.088203 10.589346
24 85.99141 63.627023 10.797412
25 85.99141 64.083802 10.839171
26 85.99141 64.454822 10.570486
27 85.99141 65.352502 9.830951
28 85.99141 65.717759 9.680904
29 85.99141 65.985226 9.558748
30 85.99141 66.812219 9.766517
31 85.99141 67.366898 10.042253
32 85.99141 67.732212 10.14989
33 85.99141 68.733844 10.292138
34 85.99141 68.913904 10.159212
35 85.99141 68.920909 10.161392
36 85.99141 69.720392 9.289035
37 88.09289 70.027583 9.381325
38 88.09289 70.117544 9.296546
39 88.09289 70.85075 9.21187
40 88.09289 71.303994 9.002417
41 88.09289 71.396708 8.990057
42 88.09289 71.396708 8.990057
43 88.09289 71.663414 8.68314
44 88.09289 71.850976 8.652491
45 88.09289 72.257443 8.828734
46 88.09289 72.355002 8.910124
47 88.09289 72.390404 8.964392
48 88.09289 72.841277 8.685641
49 88.09289 72.932145 8.658735
