

gen best mean std
0 93.079361 16.851201 34.602241
1 93.079361 22.686783 38.064017
2 93.079361 26.527892 39.449424
3 93.079361 30.266528 40.762595
4 93.079361 34.23554 42.013558
5 93.079361 36.279711 42.280739
6 93.079361 39.601378 43.641455
7 93.079361 40.652065 43.731649
8 93.079361 42.763061 43.666336
9 93.079361 43.683436 43.910439
10 93.079361 43.880697 43.848135
11 93.079361 44.993143 43.964222
12 93.079361 46.126832 44.07949
13 93.383414 49.005812 43.934789
14 93.383414 50.1464 43.949154
15 93.383414 50.207192 43.891379
16 93.391733 50.583207 43.700511
17 93.391733 52.340003 43.771961
18 93.498736 52.571573 43.766354
19 93.498736 52.662531 43.741801
20 93.498736 52.788081 43.805411
21 93.498736 53.692233 43.682289
22 93.498736 53.828828 43.608222
23 93.498736 54.735769 43.295086
24 93.498736 55.320325 43.364653
25 93.498736 55.383511 43.353513
26 93.498736 55.654936 43.240185
27 93.498736 56.074713 43.398377
28 93.498736 56.093913 43.37389
29 93.498736 56.14854 43.352922
30 93.498736 56.181725 43.34956
31 93.498736 56.184579 43.351801
32 94.089365 56.408971 43.272615
33 94.089365 56.93964 43.372917
34 94.089365 57.000368 43.349312
35 94.089365 57.888931 43.145408
36 94.089365 57.888931 43.145408
37 94.089365 58.731978 42.889628
38 94.089365 58.749788 42.902987
39 94.089365 58.790815 42.933402
40 94.089365 58.805781 42.922056
41 94.089365 58.809981 42.924528
42 94.089365 59.613507 42.876364
43 94.089365 59.633009 42.865177
44 94.089365 59.678904 42.895303
45 94.089365 59.721225 42.924952
46 94.089365 59.742354 42.940435
47 94.089365 59.747608 42.943914
48 94.089365 59.876757 43.018062
49 94.089365 59.906378 43.019508
