

gen best mean std
0 93.032892 32.727572 41.227498
1 93.220945 52.425571 41.612678
2 93.220945 69.662714 35.38091
3 93.220945 78.824237 27.850492
4 93.503754 89.040394 13.1725
5 93.503754 89.776006 11.734934
6 93.503754 90.880624 8.543129
7 93.503754 90.915612 8.548548
8 93.503754 90.97684 8.556842
9 93.503754 90.997119 8.559513
10 93.503754 91.892357 1.488604
11 93.503754 92.024632 1.517513
12 93.503754 92.077451 1.527964
13 93.503754 92.099392 1.529923
14 93.683754 92.156586 1.539214
15 93.683754 92.298648 0.830642
16 93.786794 92.341371 0.83048
17 93.786794 92.419141 0.797129
18 94.396695 92.503856 0.821114
19 94.396695 92.51195 0.813857
20 94.396695 92.518346 0.816463
21 94.396695 92.53432 0.805874
22 94.396695 92.546831 0.792483
23 94.396695 92.594148 0.780512
24 94.396695 92.631371 0.793479
25 94.396695 92.648854 0.778421
26 94.396695 92.687561 0.761242
27 94.509365 92.724638 0.784239
28 94.509365 92.724638 0.784239
29 94.509365 92.743071 0.781753
30 94.509365 92.780015 0.780935
31 94.509365 92.843874 0.751883
32 94.509365 92.894547 0.737757
33 94.509365 92.944587 0.700587
34 94.509365 92.992081 0.67625
35 94.509365 93.030815 0.634443
36 94.816054 93.072223 0.676542
37 94.816054 93.079796 0.675552
38 94.816054 93.103801 0.651005
39 94.816054 93.127827 0.631177
40 94.816054 93.18291 0.61118
41 94.816054 93.212249 0.608139
42 94.816054 93.242273 0.616307
43 94.816054 93.273585 0.608937
44 94.816054 93.2838 0.600663
45 94.816054 93.305973 0.609753
46 94.816054 93.365007 0.643838
47 94.816054 93.369391 0.64442
48 94.816054 93.374856 0.644232
49 94.816054 93.382661 0.636405
