

gen best mean std
0 92.788559 23.499793 38.933055
1 92.788559 31.287547 41.720798
2 92.788559 38.288669 42.600946
3 92.788559 44.391963 43.269933
4 93.376695 51.274442 42.496008
5 93.376695 57.178578 41.566967
6 93.376695 60.37497 40.24798
7 93.376695 62.027399 40.108073
8 93.376695 65.518262 38.226725
9 93.376695 66.236745 37.874909
10 93.376695 68.32777 36.987908
11 93.514253 69.897709 36.12946
12 93.514253 71.507877 35.262962
13 93.514253 71.95143 35.029159
14 93.514253 72.594871 34.754084
15 93.514253 73.480391 34.024088
16 93.514253 73.978376 33.575789
17 93.576796 75.811591 32.238038
18 93.576796 77.071179 31.39503
19 93.576796 77.166406 31.431974
20 93.576796 78.845421 29.841478
21 93.576796 78.963736 29.677771
22 93.576796 80.425985 28.48301
23 93.576796 81.669158 27.683078
24 93.576796 82.955435 26.321707
25 93.576796 83.408488 25.575794
26 93.576796 84.374129 24.239134
27 93.576796 85.151446 23.260961
28 93.902505 85.198346 23.269447
29 93.902505 85.244581 23.281868
30 93.902505 85.335999 23.297579
31 93.902505 85.355365 23.303606
32 93.902505 85.619021 23.235381
33 93.902505 85.621568 23.236054
34 94.365064 87.047235 21.200726
35 94.365064 89.08896 16.496695
36 94.365064 89.100052 16.498968
37 94.365064 89.116536 16.502556
38 94.365064 89.768656 15.339867
39 94.365064 89.845066 15.346884
40 94.365064 89.900353 15.35444
41 94.365064 89.916786 15.35651
42 94.365064 89.930887 15.358529
43 94.365064 89.989888 15.366935
44 94.365064 90.003055 15.369497
45 94.365064 90.011441 15.37075
46 94.365064 90.019287 15.371975
47 94.365064 90.041489 15.37597
48 94.365064 90.053324 15.377699
49 94.365064 90.083783 15.381827
