

gen best mean std
0 65.742332 6.296491 17.563123
1 83.993424 13.770945 21.731167
2 83.993424 20.577164 23.353367
3 83.993424 26.163435 23.428296
4 83.993424 33.567015 24.375442
5 83.993424 36.240088 24.769775
6 84.238793 42.125867 24.015306
7 84.238793 45.149111 23.032577
8 84.818586 47.924897 22.926186
9 84.818586 50.685798 21.098737
10 84.818586 52.287931 19.909601
11 84.818586 54.705004 18.266247
12 86.165589 56.80425 17.950605
13 86.165589 57.335281 17.686359
14 86.165589 58.070182 18.059418
15 86.165589 59.326034 16.59637
16 86.165589 59.852314 16.13216
17 86.165589 60.137904 16.23052
18 86.165589 60.748364 15.25291
19 86.165589 61.215731 15.430306
20 87.011736 61.968279 15.297052
21 87.011736 62.778088 15.355954
22 91.417915 63.447259 15.596017
23 91.417915 64.354663 15.109789
24 91.417915 65.115878 14.762891
25 91.417915 65.840058 14.210226
26 91.417915 67.10902 13.514036
27 91.417915 67.789159 13.710373
28 91.417915 68.143477 13.308617
29 91.417915 68.88294 13.184795
30 91.417915 69.330915 13.22567
31 91.417915 70.490124 11.461282
32 91.417915 70.720448 11.450474
33 91.417915 70.729146 11.459228
34 91.417915 71.094839 11.381618
35 91.417915 71.185169 11.303172
36 91.417915 71.715474 10.76349
37 91.417915 72.67 10.526191
38 91.417915 72.850327 10.405726
39 91.417915 72.850348 10.40573
40 91.417915 73.124218 10.414905
41 91.417915 73.21413 10.157043
42 91.417915 73.78207 9.859898
43 91.417915 73.880571 9.918242
44 91.417915 74.327068 9.502175
45 91.417915 74.506605 9.336991
46 91.417915 74.507351 9.337016
47 91.417915 74.786573 9.222441
48 91.417915 75.264178 8.931022
49 91.417915 75.357426 8.974624
