

gen best mean std
0 92.346497 21.776 35.505249
1 92.346497 35.12745 40.545338
2 93.546794 43.493857 41.010373
3 93.546794 55.678344 40.056537
4 93.546794 66.33775 37.201888
5 93.546794 70.672084 34.900004
6 94.000134 74.678815 32.82884
7 94.000134 78.541756 29.491779
8 94.000134 81.010954 27.316108
9 94.000134 82.354198 26.257707
10 94.000134 83.44874 24.93379
11 94.000134 85.719148 21.322976
12 94.000134 88.706668 15.348013
13 94.000134 88.812202 15.33854
14 94.000134 88.882447 15.351297
15 94.000134 88.958845 15.364978
16 94.000134 89.973436 12.409568
17 94.000134 90.967408 8.7242
18 94.349516 91.905815 1.976259
19 94.349516 91.993686 1.961496
20 94.349516 92.027035 1.955592
21 94.349516 92.040899 1.950462
22 94.349516 92.042572 1.949974
23 94.349516 92.091563 1.935998
24 94.349516 92.106586 1.940095
25 94.349516 92.18111 1.938167
26 94.349516 92.209263 1.94339
27 94.349516 92.231107 1.952977
28 94.349516 92.271369 1.965661
29 94.349516 92.280421 1.971197
30 94.349516 92.292276 1.972012
31 94.349516 92.341486 1.976595
32 94.349516 92.363512 1.977866
33 94.349516 92.38379 1.975314
34 94.349516 92.387936 1.974854
35 94.349516 92.44105 1.982642
36 94.349516 92.447031 1.98202
37 94.349516 92.459559 1.9792
38 94.349516 92.467274 1.978243
39 94.349516 92.471854 1.977405
40 94.349516 92.506515 1.950652
41 94.349516 92.544729 1.933585
42 94.349516 92.559284 1.930146
43 94.349516 92.563411 1.931069
44 94.349516 92.582298 1.927323
45 94.349516 92.782094 0.742502
46 94.349516 92.782094 0.742502
47 94.349516 92.806001 0.752285
48 94.349516 92.836428 0.734762
49 94.349516 92.836428 0.734762
