

gen best mean std
0 74.717733 22.285568 24.701264
1 85.154995 42.108166 25.134655
2 86.393424 49.672716 22.663781
3 88.215851 56.398518 19.520624
4 88.215851 60.568767 18.400555
5 88.215851 62.50645 17.790333
6 88.215851 66.256354 16.658111
7 88.215851 68.130268 16.541545
8 88.215851 71.171686 14.734388
9 88.215851 72.747054 13.380133
10 88.215851 74.785313 11.849263
11 88.47095 75.086991 11.962643
12 88.47095 75.383478 11.87404
13 88.47095 75.87798 11.702311
14 88.47095 76.641283 11.144144
15 88.47095 77.244118 11.086739
16 88.47095 78.100563 10.794663
17 88.47095 78.22309 10.824471
18 88.47095 78.532403 10.57282
19 88.47095 78.532403 10.57282
20 88.79141 79.028553 10.318754
21 88.79141 79.389404 9.754906
22 88.79141 80.178933 9.250159
23 88.79141 80.730923 8.98916
24 88.79141 81.097302 8.630442
25 88.79141 81.416572 8.402057
26 89.759745 81.984057 7.447536
27 89.759745 82.49453 6.955694
28 89.759745 82.752556 6.900282
29 89.759745 82.7749 6.912374
30 89.759745 83.476183 6.551888
31 90.562129 84.224285 5.856645
32 90.562129 84.679462 5.102138
33 90.562129 84.855799 5.03117
34 90.562129 85.18088 4.866047
35 90.562129 85.495252 4.656472
36 90.562129 85.807935 4.417645
37 90.562129 85.839183 4.414853
38 90.562129 85.858169 4.417521
39 90.562129 86.020751 4.307722
40 90.562129 86.173382 4.173351
41 90.562129 86.33352 3.834115
42 91.362129 86.463816 3.867981
43 91.623649 86.623259 3.943147
44 91.623649 86.677117 3.954345
45 91.623649 86.942486 3.59555
46 91.623649 87.014195 3.626452
47 91.623649 87.040573 3.623585
48 91.623649 87.063719 3.624032
49 91.623649 87.101494 3.617095
