

gen best mean std
0 89.059688 25.250031 35.907205
1 89.872977 38.587724 37.956182
2 89.872977 49.897189 36.699446
3 92.119256 63.268772 33.027035
4 92.119256 70.878604 27.582809
5 92.163942 73.807931 26.079183
6 92.335982 77.540114 22.493038
7 92.335982 80.297884 20.566605
8 92.583942 82.194524 18.9216
9 92.583942 84.689068 15.44387
10 92.602348 84.998974 15.47019
11 92.602348 85.699977 14.101447
12 92.602348 86.596672 13.649361
13 92.602348 87.490039 12.775582
14 92.602348 87.630145 12.800125
15 92.61194 88.113408 12.442716
16 92.61194 88.481039 11.809451
17 92.61194 88.564838 11.824682
18 92.61194 88.781052 11.481446
19 92.819599 89.592822 9.759572
20 92.819599 89.674521 9.771051
21 92.819599 89.710798 9.770127
22 92.819599 89.760382 9.774618
23 92.819599 89.813153 9.780456
24 92.819599 89.864069 9.765508
25 92.819599 89.941309 9.763058
26 92.819599 90.000579 9.769541
27 92.819599 90.091881 9.770419
28 92.819599 90.153225 9.765588
29 92.819599 90.193542 9.766825
30 92.819599 90.346996 8.884261
31 92.819599 90.382648 8.878396
32 92.819599 90.417958 8.871817
33 92.819599 90.557814 8.027028
34 92.819599 91.082383 3.759561
35 92.819599 91.437042 1.508252
36 93.15194 91.488776 1.481717
37 93.15194 91.537961 1.39786
38 93.15194 91.557187 1.398709
39 93.15194 91.560775 1.400572
40 93.15194 91.576975 1.395197
41 93.15194 91.615606 1.320925
42 93.156168 91.623422 1.326412
43 93.156168 91.657022 1.327795
44 93.156168 91.678609 1.325519
45 93.156168 91.700096 1.316764
46 93.156168 91.742894 1.252916
47 93.156168 91.748875 1.257639
48 93.156168 91.78556 1.18547
49 93.156168 91.80607 1.178291
