

gen best mean std
0 89.893573 15.45016 30.362878
1 89.893573 21.758678 33.190828
2 92.572379 28.236546 33.561432
3 92.572379 36.67895 34.975195
4 92.572379 46.226485 33.857956
5 92.572379 49.979433 33.57178
6 92.572379 54.623761 32.252055
7 92.875982 59.335268 32.011
8 92.875982 63.857936 31.482591
9 92.875982 66.321582 30.797222
10 92.875982 68.864805 29.091407
11 92.875982 73.36073 25.944299
12 92.875982 76.43937 24.096339
13 92.875982 77.978027 23.63032
14 92.875982 80.145596 22.474431
15 92.875982 81.205241 22.082056
16 92.875982 82.359829 21.592391
17 92.875982 83.328767 20.594143
18 92.875982 83.633888 20.362352
19 92.875982 84.153496 19.805626
20 92.875982 84.829689 19.394452
21 92.875982 86.045599 17.706437
22 92.875982 86.174981 17.73286
23 92.875982 86.213276 17.744539
24 92.875982 86.23778 17.752235
25 92.875982 86.897855 16.837386
26 92.875982 87.34993 15.803558
27 92.875982 87.724707 15.511843
28 92.875982 87.73484 15.514872
29 92.875982 87.749797 15.519064
30 92.875982 87.792778 15.531019
31 92.875982 87.839169 15.53549
32 92.875982 87.87316 15.538035
33 92.875982 87.889149 15.542841
34 92.875982 87.900256 15.54602
35 92.875982 87.933356 15.548247
36 92.875982 88.070907 15.559493
37 92.875982 88.082743 15.562848
38 92.875982 88.115435 15.568522
39 92.875982 88.123143 15.570747
40 92.875982 88.144211 15.576146
41 92.875982 88.269796 15.328257
42 92.875982 88.46203 14.956274
43 92.875982 88.741082 14.785208
44 92.875982 88.747224 14.786841
45 92.875982 89.364675 13.564283
46 92.875982 89.489655 13.144001
47 92.875982 90.126052 11.712746
48 92.875982 90.136195 11.714232
49 92.875982 90.153976 11.71557
