

gen best mean std
0 56.783394 2.643535 12.198546
1 65.775442 6.986113 17.397496
2 65.775442 10.872339 20.03259
3 74.746171 13.470605 21.022227
4 74.746171 16.452525 21.187505
5 84.411736 21.405916 22.4002
6 84.813791 25.345122 23.934807
7 84.813791 27.413102 24.597411
8 84.813791 29.988585 23.935073
9 84.813791 32.380635 23.697771
10 86.475744 33.862189 24.625059
11 87.011736 36.264396 24.739769
12 87.011736 38.413712 25.026437
13 87.011736 40.313239 24.884232
14 87.011736 41.281549 24.259288
15 87.011736 43.762684 23.663038
16 87.011736 44.659333 23.015969
17 87.011736 47.039672 22.874637
18 87.011736 48.872504 22.665971
19 87.011736 49.306404 22.257003
20 87.011736 51.30629 22.3709
21 87.011736 52.740656 22.33963
22 88.193424 54.891805 22.303563
23 88.193424 58.13994 21.43268
24 88.193424 59.465873 20.740952
25 88.193424 60.098184 20.944465
26 88.193424 60.190453 20.944219
27 88.193424 61.556649 20.148419
28 88.193424 61.848502 20.287051
29 88.193424 62.302755 20.173293
30 88.193424 63.009284 19.385215
31 88.193424 64.426852 18.81038
32 88.193424 64.966027 19.000137
33 88.193424 65.539898 19.009096
34 88.193424 66.171354 18.47521
35 88.193424 66.443074 18.226082
36 91.791187 67.501029 18.027723
37 91.791187 68.29907 17.39039
38 91.791187 68.699163 17.036063
39 91.791187 69.444025 16.399842
40 91.791187 69.735241 15.838061
41 91.791187 70.090669 15.594456
42 91.791187 70.53628 14.807027
43 91.791187 70.715441 14.584922
44 91.791187 70.996114 14.638658
45 91.791187 71.436525 14.455575
46 91.791187 71.437788 14.454818
47 91.791187 71.933564 14.504221
48 91.791187 72.04441 14.567366
49 91.791187 72.044663 14.567413
