

gen best mean std
0 89.599688 26.006019 37.743059
1 90.73505 38.219875 37.957306
2 91.225189 46.631755 36.97791
3 91.225189 56.327644 33.676063
4 91.225189 63.099429 31.462416
5 92.095982 68.153204 28.688108
6 92.095982 72.202192 25.017951
7 92.095982 74.234972 22.749542
8 92.144051 75.704585 21.996325
9 93.268891 79.302711 18.810957
10 93.268891 82.796441 14.018737
11 93.268891 83.94001 11.825124
12 93.268891 84.830108 10.430807
13 93.268891 85.773587 9.111808
14 93.268891 86.902627 5.687262
15 93.268891 87.077794 5.748761
16 93.268891 87.379754 5.664651
17 93.700945 87.654515 5.785365
18 93.700945 87.706788 5.786667
19 93.700945 88.056121 5.684142
20 93.700945 88.18759 5.711011
21 93.700945 88.550752 4.78846
22 93.700945 88.686555 4.801859
23 93.700945 89.15282 2.482625
24 93.700945 89.174041 2.495691
25 93.700945 89.313013 2.509016
26 93.700945 89.362134 2.490883
27 93.700945 89.437206 2.478329
28 93.700945 89.558197 2.503834
29 93.700945 89.598256 2.474282
30 93.700945 89.647976 2.454841
31 93.700945 89.812434 2.458221
32 93.700945 89.910509 2.407431
33 93.700945 89.997153 2.410024
34 93.700945 90.149206 2.40116
35 93.700945 90.288547 2.327785
36 93.700945 90.461427 2.268744
37 93.700945 90.614864 2.157994
38 93.700945 90.634239 2.158557
39 93.700945 90.751467 2.152995
40 93.700945 90.820467 2.132912
41 93.700945 90.92592 2.106288
42 93.700945 90.953934 2.089697
43 93.700945 90.991875 2.069518
44 93.700945 91.012441 2.06261
45 93.700945 91.038371 2.029671
46 93.760945 91.201904 1.89621
47 93.760945 91.225166 1.894445
48 93.760945 91.263858 1.853628
49 93.760945 91.399295 1.771431
