

gen best mean std
0 65.857963 9.361645 18.883976
1 74.783394 17.90392 21.807011
2 84.142332 24.969601 23.480848
3 84.142332 31.024016 25.333052
4 84.142332 37.969997 23.774095
5 84.142332 41.037462 22.552508
6 85.253671 46.867885 20.854978
7 87.736215 49.685032 20.392059
8 87.736215 51.983554 19.420548
9 87.736215 55.694944 18.450983
10 87.736215 57.24663 17.207791
11 87.736215 59.381996 15.878978
12 87.736215 59.914368 15.637292
13 87.736215 61.512148 14.275605
14 87.736215 62.429798 13.537304
15 87.736215 62.963485 13.372949
16 87.736215 64.904767 12.282456
17 88.015851 65.489333 11.913994
18 88.3894 66.962814 12.092999
19 88.3894 67.502424 12.094407
20 88.3894 67.881347 12.196487
21 88.3894 68.965632 12.094849
22 88.3894 69.760074 12.244329
23 88.3894 70.558235 11.843491
24 88.3894 71.05073 11.8084
25 88.3894 71.469877 11.983337
26 88.3894 72.546583 11.794439
27 88.3894 72.883614 11.87847
28 88.3894 73.084227 11.789332
29 88.3894 73.645381 11.527465
30 88.3894 74.157801 11.164333
31 88.3894 74.925715 10.860572
32 88.3894 75.648705 10.729058
33 88.3894 75.650804 10.731016
34 88.3894 76.268096 10.589953
35 88.3894 76.366096 10.469329
36 89.413791 76.721565 10.472783
37 89.413791 77.022867 10.407266
38 89.413791 77.856935 10.082538
39 89.413791 78.215446 10.100128
40 89.413791 78.215564 10.099983
41 89.413791 78.411664 9.968762
42 89.413791 78.591391 9.736331
43 89.413791 78.83445 9.789206
44 89.413791 78.835525 9.788763
45 89.413791 79.468094 9.613425
46 89.413791 79.878621 9.290386
47 89.413791 80.097706 9.215581
48 89.413791 80.107415 9.222512
49 89.413791 80.111255 9.22528
