

gen best mean std
0 92.496168 13.671633 29.734893
1 93.088142 25.319244 32.998935
2 93.088142 31.876187 33.535727
3 93.088142 38.248685 34.869624
4 93.088142 44.042246 36.036691
5 93.088142 50.023649 35.784532
6 93.088142 54.984318 35.144125
7 93.088142 61.19631 31.949501
8 93.088142 67.125156 29.346391
9 93.088142 70.719516 27.085133
10 93.088142 73.547087 25.268412
11 93.088142 76.393205 23.482409
12 93.088142 80.12696 20.217265
13 93.088142 83.347595 16.317436
14 93.088142 85.49226 12.993452
15 93.088142 85.825052 12.926322
16 93.088142 86.151793 12.582479
17 93.088142 86.942873 10.789959
18 93.088142 87.285698 10.65961
19 93.088142 87.560997 10.70484
20 93.088142 87.694437 10.705653
21 93.088142 87.987927 10.493167
22 93.088142 88.097236 10.49588
23 93.088142 88.211952 10.511726
24 93.088142 88.647853 7.534758
25 93.088142 88.760423 7.546364
26 93.088142 88.871318 7.550612
27 93.088142 88.882887 7.545892
28 93.088142 88.960141 7.544168
29 93.088142 90.062452 2.056853
30 93.088142 90.182888 2.042441
31 93.088142 90.194889 2.047118
32 93.088142 90.338668 1.906627
33 93.088142 90.363681 1.897587
34 93.088142 90.363681 1.897587
35 93.088142 90.442678 1.820967
36 93.088142 90.442678 1.820967
37 93.088142 90.551705 1.735865
38 93.760945 90.620469 1.727338
39 93.760945 90.75746 1.72412
40 93.760945 90.855512 1.650947
41 93.760945 90.966464 1.590238
42 93.760945 91.037609 1.541697
43 93.760945 91.092163 1.515932
44 93.760945 91.127263 1.478527
45 93.760945 91.262884 1.464782
46 93.760945 91.359782 1.450498
47 93.760945 91.43736 1.422534
48 93.760945 91.538857 1.308135
49 93.760945 91.567564 1.316883
