

gen best mean std
0 88.579688 13.477835 30.907467
1 91.495982 31.061083 38.374165
2 91.495982 49.68336 37.86395
3 91.495982 59.55378 34.113923
4 91.495982 66.755459 30.728546
5 91.495982 72.072364 26.530242
6 91.495982 75.298374 23.999378
7 92.054198 79.972898 18.683792
8 92.054198 82.762326 14.670475
9 92.054198 83.13122 14.013493
10 92.054198 84.144509 12.148607
11 92.054198 85.457856 8.336267
12 92.054198 86.523821 5.656678
13 92.054198 87.061686 4.339288
14 92.054198 87.131893 4.348854
15 92.290528 87.739405 2.297396
16 92.290528 87.83108 2.266725
17 92.290528 87.995117 2.302742
18 92.290528 88.13008 2.328413
19 92.290528 88.484409 2.019419
20 92.290528 88.616633 1.985416
21 93.154253 88.724487 2.055543
22 93.154253 88.883002 2.033882
23 93.154253 88.947825 2.012878
24 93.154253 88.990165 1.99868
25 93.154253 88.995849 1.998949
26 93.154253 89.092503 1.993005
27 93.154253 89.193258 1.939323
28 93.154253 89.193858 1.938552
29 93.154253 89.194603 1.938502
30 93.154253 89.271094 1.950522
31 93.154253 89.35629 1.959269
32 93.154253 89.421802 1.962252
33 93.154253 89.498525 1.97817
34 93.154253 89.590369 1.905269
35 93.154253 89.696666 1.935076
36 93.154253 89.786848 1.944877
37 93.154253 89.896802 1.879492
38 93.154253 89.896802 1.879492
39 93.154253 90.006369 1.840845
40 93.154253 90.094357 1.809706
41 93.154253 90.098968 1.806579
42 93.154253 90.109935 1.805223
43 93.154253 90.192696 1.751825
44 93.154253 90.207279 1.766739
45 93.154253 90.237121 1.759339
46 93.154253 90.261406 1.758439
47 93.154253 90.337641 1.700763
48 93.154253 90.420237 1.648512
49 93.154253 90.422351 1.65025
