

gen best mean std
0 24.200994 -1.620261 6.822948
1 28.645491 3.346701 9.333494
2 30.950596 6.169533 9.821058
3 34.140472 10.249983 10.440938
4 34.774048 13.637073 10.409795
5 36.167898 16.256583 10.548798
6 36.167898 18.17021 10.285976
7 36.167898 20.284831 9.585511
8 41.086394 21.706368 9.679546
9 41.086394 23.469757 9.649835
10 44.576887 25.074063 9.929189
11 44.576887 26.990885 10.094161
12 44.576887 28.630969 8.699514
13 44.576887 30.377536 7.866791
14 44.61493 31.981716 6.905432
15 44.61493 33.283633 6.241756
16 44.61493 34.094756 5.779459
17 44.61493 34.911403 5.69873
18 44.61493 35.793357 5.701552
19 44.61493 36.342085 5.531923
20 44.61493 36.735484 5.68293
21 44.61493 37.111608 5.619868
22 45.941995 37.684339 5.241423
23 45.941995 37.987878 5.037299
24 45.941995 38.161983 4.946878
25 45.941995 38.442885 4.794613
26 45.947318 38.675045 4.90971
27 45.947318 38.799639 4.861097
28 45.948618 39.228318 4.794803
29 45.948618 39.578826 4.557457
30 45.948618 39.816131 4.397461
31 45.948618 40.145297 4.41474
32 45.948618 40.308491 4.252597
33 45.948618 40.394226 4.048993
34 45.949789 40.629031 3.294274
35 47.848999 40.853511 3.414803
36 47.848999 41.073426 3.306431
37 47.848999 41.111947 3.328339
38 48.374519 41.297194 3.37593
39 48.374519 41.539245 3.467838
40 49.873384 41.640819 3.421044
41 49.873384 41.664895 3.403169
42 49.873384 41.720894 3.444518
43 49.873384 41.9449 3.459065
44 49.873384 42.116864 3.380604
45 49.873384 42.235207 3.434164
46 49.873384 42.336245 3.346856
47 49.873384 42.490467 3.301119
48 49.873384 42.595875 3.335076
49 49.873384 42.692831 3.310245
