

gen best mean std
0 91.993573 18.546543 34.049186
1 91.993573 27.911785 35.454608
2 92.307729 39.125641 36.507929
3 92.49194 52.669256 37.312456
4 92.49194 66.839939 32.012997
5 92.515982 78.118654 25.366654
6 92.515982 81.76247 21.733069
7 92.607729 83.745826 20.558413
8 92.607729 88.401815 10.201471
9 92.607729 90.462595 3.101417
10 92.607729 90.611505 3.076416
11 92.607729 90.875451 2.985342
12 92.667729 91.094885 2.980536
13 92.667729 91.211802 2.971642
14 92.67194 91.44371 2.84823
15 92.67194 91.862345 1.067145
16 92.67194 91.972445 1.034575
17 92.67194 92.070023 1.009755
18 92.73194 92.120739 0.972007
19 92.73194 92.202019 0.756969
20 92.73194 92.246553 0.731673
21 92.73194 92.305886 0.720273
22 92.73194 92.346249 0.706876
23 92.73194 92.364163 0.710553
24 92.73194 92.394437 0.692412
25 92.73194 92.452217 0.520866
26 92.73194 92.470169 0.518839
27 92.73194 92.532693 0.209464
28 92.73194 92.549869 0.185402
29 92.73194 92.569047 0.172245
30 92.73194 92.59025 0.158301
31 92.73194 92.606954 0.140777
32 92.73194 92.62049 0.128764
33 92.73194 92.627773 0.117973
34 92.73194 92.639167 0.112933
35 92.73194 92.645927 0.109122
36 92.73194 92.660595 0.093231
37 92.787729 92.665839 0.090568
38 92.787729 92.668522 0.089588
39 92.787729 92.670639 0.087005
40 92.787729 92.671906 0.0852
41 92.787729 92.672506 0.084957
42 92.787729 92.675506 0.077573
43 92.787729 92.678271 0.072941
44 92.787729 92.680947 0.067255
45 92.787729 92.681505 0.066911
46 92.787729 92.684828 0.05931
47 92.787729 92.684828 0.05931
48 92.787729 92.688704 0.056033
49 92.787729 92.689219 0.055599
