

gen best mean std
0 92.091858 39.625157 43.184741
1 93.491062 58.371092 42.410478
2 93.667043 72.379731 35.58536
3 94.218253 76.684073 31.889643
4 94.218253 84.488778 22.785447
5 94.218253 88.041508 16.236006
6 94.636054 89.458102 13.46472
7 94.636054 89.630146 13.488705
8 94.636054 90.560709 10.903578
9 94.636054 91.23299 9.031763
10 94.636054 91.359793 9.045153
11 94.636054 91.469838 9.060093
12 94.636054 91.556224 9.06845
13 94.636054 91.631273 9.063253
14 94.636054 92.336214 2.463421
15 94.636054 92.406218 2.466032
16 94.636054 92.443618 2.471161
17 94.636054 92.520876 2.4714
18 94.636054 92.789936 0.96549
19 94.949567 92.830665 0.982506
20 94.949567 92.917438 1.012549
21 94.949567 92.932231 1.002146
22 94.949567 92.976098 0.979038
23 94.949567 93.048162 0.965622
24 94.949567 93.099665 0.9566
25 94.949567 93.137248 0.954736
26 94.949567 93.208242 0.931048
27 94.949567 93.292699 0.929388
28 94.949567 93.312339 0.935618
29 94.949567 93.354195 0.92422
30 94.949567 93.403933 0.943011
31 94.949567 93.419962 0.937909
32 94.949567 93.452303 0.954317
33 94.949567 93.484722 0.944049
34 94.949567 93.503548 0.934056
35 94.949567 93.52978 0.909382
36 94.949567 93.565385 0.901439
37 94.949567 93.571165 0.900058
38 94.949567 93.624325 0.903082
39 94.949567 93.644697 0.890653
40 94.949567 93.677075 0.883987
41 94.949567 93.71189 0.893232
42 94.949567 93.721428 0.898559
43 94.949567 93.723816 0.900694
44 94.949567 93.740631 0.88965
45 94.949567 93.789448 0.860339
46 94.949567 93.818061 0.847338
47 94.949567 93.864086 0.834671
48 94.949567 93.903323 0.83226
49 94.949567 93.937973 0.811788
