

gen best mean std
0 14.837455 -4.504583 4.250218
1 18.637337 -2.337813 5.612438
2 18.637337 -0.883126 5.869835
3 18.637337 0.738875 6.317005
4 20.710281 2.229489 6.760056
5 27.290361 4.661648 7.408221
6 27.290361 7.449934 7.254136
7 27.290361 9.909527 6.637551
8 27.290361 11.434256 6.546952
9 27.290361 12.614534 6.186256
10 31.446145 14.465874 5.968672
11 31.446145 15.836081 5.703179
12 31.446145 16.75699 5.343527
13 31.446145 17.479738 5.175848
14 31.446145 17.788918 4.87558
15 31.446145 18.079616 4.76513
16 31.446145 18.848302 4.667069
17 31.446145 19.401297 4.407521
18 31.446145 19.990926 4.050549
19 31.446145 20.256133 4.104382
20 31.446145 20.579212 4.107572
21 31.913286 20.834855 4.15736
22 31.913286 21.170838 4.063333
23 31.913286 21.693164 3.869701
24 31.913286 21.841461 3.812575
25 31.913286 22.377213 3.5544
26 31.913286 22.979023 3.298075
27 31.913286 23.380552 3.143512
28 47.865834 24.163772 3.843722
29 47.865834 24.720661 3.942104
30 47.865834 25.066646 3.911011
31 47.865834 25.335298 3.961812
32 47.865834 25.993802 3.993043
33 47.865834 26.182689 4.009066
34 47.865834 26.438618 4.037628
35 47.865834 26.832497 4.203466
36 47.865834 27.178155 4.284575
37 47.865834 27.306324 4.357142
38 47.865834 27.504472 4.443649
39 47.865834 27.730346 4.424239
40 47.865834 27.969073 4.448748
41 47.865834 28.056663 4.429771
42 47.865834 28.237117 4.441041
43 47.865834 28.380703 4.355965
44 47.865834 28.425908 4.325993
45 47.865834 28.545824 4.241167
46 47.865834 28.65758 4.255312
47 47.865834 28.693887 4.241946
48 47.865834 28.779222 4.148251
49 47.865834 28.963419 4.054311
