

gen best mean std
0 65.755833 7.475153 20.022846
1 65.755833 16.534099 20.869263
2 84.611736 26.28832 20.797982
3 84.611736 32.826794 20.925285
4 84.611736 37.431521 20.872799
5 87.011736 43.882011 20.863842
6 87.193424 49.905325 21.497491
7 87.193424 56.117661 19.613517
8 87.993424 61.71182 17.316588
9 89.593424 63.880272 16.435321
10 89.593424 66.573598 16.198917
11 89.593424 68.027784 16.110217
12 89.593424 70.799679 15.151525
13 89.593424 72.673985 14.778908
14 89.593424 73.338528 14.794523
15 89.793424 74.330217 14.956867
16 89.793424 75.002926 15.011162
17 89.793424 76.502579 13.237637
18 89.793424 78.214015 12.454806
19 89.793424 78.835889 12.075938
20 89.793424 79.017494 11.811331
21 89.793424 79.650552 11.373868
22 89.793424 80.589033 11.018053
23 89.793424 80.897658 10.782934
24 89.793424 81.235699 10.694318
25 89.793424 81.425984 10.588854
26 89.793424 82.184376 9.928877
27 89.793424 82.750924 9.495547
28 89.793424 83.00012 9.371285
29 89.793424 83.396208 8.779123
30 89.793424 83.560797 8.760537
31 89.793424 83.75081 8.754601
32 90.593424 83.852365 8.529515
33 90.593424 83.971794 8.493231
34 90.593424 83.973814 8.493545
35 90.593424 84.087805 8.262796
36 90.593424 84.201215 8.12318
37 90.593424 84.365688 8.092536
38 90.593424 84.653018 7.898594
39 90.593424 84.787897 7.843007
40 90.593424 85.118323 7.741732
41 90.593424 85.135472 7.745315
42 90.593424 85.279776 7.68191
43 90.593424 85.429164 7.611281
44 90.593424 85.475198 7.619811
45 90.593424 85.477198 7.620866
46 90.593424 85.494994 7.623704
47 90.593424 85.820047 7.062221
48 90.593424 85.962447 6.871888
49 90.593424 85.984488 6.88124
