

gen best mean std
0 65.773463 6.920599 18.030614
1 86.59141 14.267724 22.338835
2 86.59141 22.342421 23.002545
3 86.59141 32.510479 24.002792
4 89.19141 40.139981 24.840575
5 89.19141 46.004762 23.576871
6 89.19141 49.936395 22.56762
7 89.19141 53.320137 20.131141
8 89.19141 56.180719 18.705609
9 89.19141 59.430302 16.68792
10 89.19141 60.581592 15.326973
11 89.19141 61.875923 15.593526
12 89.19141 62.801887 15.774682
13 89.19141 63.096911 15.93255
14 89.19141 64.284403 15.792673
15 89.19141 64.82653 15.74329
16 89.19141 65.558608 15.939017
17 89.19141 66.226683 15.397736
18 89.19141 67.399047 15.350248
19 89.19141 67.674718 14.730257
20 89.19141 69.354808 12.401172
21 89.19141 69.917761 12.196034
22 89.19141 70.188482 11.951014
23 89.19141 70.983127 12.085756
24 89.19141 71.989865 12.18167
25 89.19141 72.869482 11.910061
26 89.19141 73.354519 11.84375
27 89.19141 73.687528 11.631341
28 89.19141 74.073691 11.414835
29 89.19141 74.355761 11.258355
30 89.19141 74.716356 10.975091
31 89.19141 74.939422 11.087578
32 89.19141 75.143874 10.962697
33 90.497441 75.44267 11.152369
34 90.497441 75.823143 10.999294
35 90.497441 76.384973 11.003397
36 90.497441 76.885556 11.003443
37 91.191187 77.636501 11.000071
38 91.191187 77.879676 11.008215
39 91.191187 78.267194 11.047205
40 91.191187 78.585855 11.03141
41 91.701926 79.202645 10.58906
42 91.701926 79.240085 10.617537
43 91.701926 79.821475 10.532817
44 91.762129 79.973565 10.57694
45 91.762129 80.112986 10.598993
46 91.762129 80.634458 10.359699
47 91.762129 80.703142 10.40189
48 91.762129 80.717718 10.413191
49 91.762129 80.722163 10.413663
